,full_rho,t,x,y,z,vx,vy,vz,ax,ay,az
0,0.20000000000002274,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1,0.20000000000002274,0.5,0.2,0.2,0.2,0.0,0.0,0.0,0.6836283588172894,-0.015645655172714868,0.0004583287462813436
2,0.20000000000002274,1.0,0.2854535448521612,0.19804429310341065,0.20005729109328518,0.3418141794086447,-0.007822827586357434,0.0002291643731406718,0.4074009685188261,-0.009533241845201507,8.364643499164209e-05
3,0.20000000000002274,1.5,0.5072857556213368,0.19294122407958175,0.20018232908422948,0.5455146636680578,-0.01258944850895819,0.0002709875906364928,0.23302382035006933,-0.005804138978988527,-0.0002701242675501489
4,0.20000000000002274,2.0,0.8091710649991245,0.1859209824527291,0.20028405734610394,0.6620265738430924,-0.015491517998452454,0.00013592545686141847,0.11690262726883012,-0.0035260708575226792,-0.0006914260369794769
5,0.20000000000002274,2.5,1.1547971803292745,0.17773446459631254,0.20026559181991221,0.7204778874775074,-0.017254553427213794,-0.00020978756162831993,0.03000709100479823,-0.0021295204504375017,-0.001285584315653674
6,0.20000000000002274,3.0,1.5187870104436278,0.16884099782640094,0.19999999999964135,0.7354814329799065,-0.018319313652432546,-0.0008525797194551569,-0.049386672508034066,-0.0012653501559616975,0.0034103188778206277
7,0.20000000000002274,3.5,1.880354392870077,0.15952317223068946,0.19999999999964135,0.7107880967258895,-0.018951988730413396,0.0008525797194551569,-0.1411271041478747,-0.0007175174004763201,0.12978559047466448
8,0.20000000000002274,4.0,2.2181075532145376,0.14995748819042323,0.21664948866870198,0.6402245446519521,-0.019310747430651556,0.06574537495678741,-0.26814931182468404,-0.00034906399511002155,0.4038225908230269
9,0.20000000000002274,4.5,2.5047011615624277,0.1402584814757087,0.29999999999997407,0.5061498887396101,-0.019485279428206565,0.2676566703683009,-0.46220884745766455,-6.787658852122451e-05,0.44752281672904304
10,0.20000000000002274,5.0,2.7000000000000246,0.13050735718804027,0.4897686872752549,0.2750454650107778,-0.019519217722467175,0.49141807873282234,-0.42150290599989415,0.00019634167093726803,0.27181132466921704
11,0.20000000000002274,5.5,2.784834869255427,0.12077229103567383,0.7694541422253217,0.06429401201083078,-0.019421046886998538,0.6273237410674309,-0.13585500208693022,0.000509645348130077,0.16405266377669522
12,0.20000000000002274,6.0,2.799999999999976,0.11112547326069082,1.103622595731124,-0.0036334890326343468,-0.019166224212933496,0.7093500729557787,-0.007583769336297918,0.000950360362355404,0.09730716882834753
13,0.20000000000002274,6.5,2.7972352843166215,0.1016611561995185,1.470461028312557,-0.007425373700783294,-0.018691044031755796,0.7580036573699526,-0.0046213995603391666,0.0016286654671695817,0.0548884660870867
14,0.20000000000002274,7.0,2.7929449225211873,0.0925192173670368,1.856323915258419,-0.009736073480952878,-0.017876711298171005,0.7854478904134958,-0.002814379674465208,0.002714136938776156,0.026191879867597523
15,0.20000000000002274,7.5,2.7877250883214026,0.08392012883529833,2.2523218454486167,-0.011143263318185482,-0.016519642828782925,0.7985438303472946,-0.0017109547072075549,0.004478142645076761,0.004043263615007495
16,0.20000000000002274,8.0,2.781939587323909,0.07622007525154145,2.6520991685741397,-0.011998740671789257,-0.014280571506244545,0.8005654621547984,-0.0010352684167517854,0.007361684012646585,-0.017094536733830573
17,0.20000000000002274,8.5,2.7758108084359203,0.07,3.05024508255981,-0.012516374880165151,-0.010599729499921244,0.7920181937878831,-0.0006183992304839655,0.042398917999684975,-0.042505971266126076
18,0.20000000000002274,9.0,2.7694753210920275,0.07,3.4409409330454857,-0.012825574495407135,0.010599729499921244,0.77076520815482,-0.00035612985183713604,0.12138780388318479,-0.07854389861495323
19,0.20000000000002274,9.5,2.7630180176128443,0.09047334023535873,3.8165055497960263,-0.013003639421325701,0.07129363144151364,0.7314932588473435,-0.00018289293614959115,0.23376229151771408,-0.13421780061751884
20,0.20000000000002274,10.0,2.756493336285163,0.15534044239582975,4.165474954142508,-0.013095085889400495,0.18817477720037068,0.664384358538584,-5.537925449944174e-05,0.40457735203167183,-0.22344615277446392
21,0.20000000000002274,10.5,2.7499388709336503,0.29999999999997407,4.4697363643149925,-0.013122775516650217,0.3904634532162066,0.552661282151352,5.828961352584655e-05,0.4087275085146995,-0.3685360431250252
22,0.20000000000002274,11.0,2.743384769377016,0.5463226651724148,4.70000000000004,-0.013093630709887293,0.5948272074735564,0.3683932605888394,0.0001865308849325969,0.24725030008755403,-0.3662047156934555
23,0.20000000000002274,11.5,2.736861270382689,0.8746425564201373,4.8384210408327775,-0.013000365267420993,0.7184523575173335,0.18529090274211168,0.0003614048775724991,0.1475856666822974,-0.21586933862186244
24,0.20000000000002274,12.0,2.7304062633586734,1.2523169435140908,4.904082824876101,-0.012819662828634743,0.7922451908584823,0.07735623343118046,0.0006266300896055226,0.08481744994761485,-0.11950129620573495
25,0.20000000000002274,12.5,2.7240747607055567,1.659041720186784,4.927823279565974,-0.012506347783831983,0.8346539158322897,0.017605585328313,0.0010485128240399298,0.043253595699835855,-0.05300857784104121
26,0.20000000000002274,13.0,2.717952650916646,2.081775377565408,4.930000000000001,-0.011982091371812017,0.8562807136822077,-0.008898703592207603,0.0017325237644843165,0.012503140377015942,-0.019971283518601408
27,0.20000000000002274,13.5,2.7121781707013004,2.511478626953639,4.923054237764072,-0.011115829489569858,0.8625322838707156,-0.01888434535150831,0.0028496656460497813,-0.015121529851549985,-0.012130089657805609
28,0.20000000000002274,14.0,2.706976464162272,2.940854577657553,4.912095803881091,-0.009690996666544965,0.8549715189449405,-0.024949390180411115,0.004679223939127695,-0.04652658254300353,-0.007321418211461216
29,0.20000000000002274,14.5,2.7027158688213904,3.3625245143121467,4.898705931514453,-0.007351384696981118,0.8317082276734387,-0.028610099286141725,0.007678588216987532,-0.08956328087020793,-0.004343101317982131
30,0.20000000000002274,15.0,2.7000000000000233,3.76718321804009,4.883857994206634,-0.0035120905884873516,0.7869265872383349,-0.03078164994513279,0.1357396659957756,-0.15499079941496413,-0.0024505597539985755
31,0.20000000000002274,15.5,2.7152114129552514,4.141272661732387,4.868160849264818,0.06435774240940048,0.7094311875308528,-0.032006929822132074,0.4208777267201889,-0.2591660178134615,-0.0011706581285146698
32,0.20000000000002274,16.0,2.7999999999999754,4.463592503271131,4.852011052087688,0.2747966057694951,0.5798481786241221,-0.03259225888638941,0.458106743101722,-0.42813274066532403,-0.0001834210351594264
33,0.20000000000002274,16.5,2.9946616457724384,4.700000000000026,4.835691995015099,0.5038499773203561,0.36578180829145995,-0.03268396940396913,0.2567339692357581,-0.4260536190122599,0.0007579607994059629
34,0.20000000000002274,17.0,3.278678380587086,4.829634201769224,4.81944475541304,0.6322169619382352,0.15275499878532997,-0.032304989004266156,0.11954468767873372,-0.25240887244100296,0.0018888328338228404
35,0.20000000000002274,17.5,3.6097299475160454,4.874460592106764,4.8035283650151355,0.6919893057776021,0.02655056256482846,-0.03136057258735473,0.012241578041392726,-0.1418663439799968,0.003491913076695425
36,0.20000000000002274,18.0,3.9572547976600205,4.870002580391678,4.788284567856045,0.6981100947982984,-0.044382609425169965,-0.02961461604900702,-0.09200113708559998,-0.06679040151398981,0.005967971588741869
37,0.20000000000002274,18.5,4.2948097029234695,4.839462475489844,4.774223256280134,0.6521095262554986,-0.07777781018216488,-0.02663063025463609,-0.21924413648399282,-0.008412059426480285,0.00993602299797378
38,0.20000000000002274,19.0,4.59345894899072,4.799522062970452,4.762149944027563,0.5424874580135022,-0.08198383989540503,-0.021662618755649198,-0.40129817000338375,0.04786326780440915,0.016388080156699132
39,0.20000000000002274,19.5,4.814540406747048,4.7645130514983,4.753367144669325,0.3418383730118103,-0.05805220599320044,-0.013468578677299633,-0.6836767460236206,0.11610441198640088,0.026937157354599266
